EventDate,GroupName,SiteName,SiteID,site_latitude,site_longitude,site_altitude,colony_avg
2022-06-22 09:50:00,Upper Chattahoochee Trout Unlimited,Ball Mill Creek,2368,33.9787,-84.3208,268.422729,166.0
2022-06-22 10:16:00,Hiwassee River Watershed Coalition,Brasstown Creek at Misty Creek subdivision,5000,34.984,-83.8886,522.4,200.0
2022-06-22 14:30:00,Satilla Riverkeeper & Friends,"U.S. Highway 84, Waycross",3655,31.2387,-82.3231,24.0,0.0
2022-06-22 15:30:00,Children of the Deer,Olley Creek,7377,33.9346,-84.5455,322.32,33.0
2022-06-22 16:26:00,Turkey Feather,Theater Creek,7315,33.9031,-84.53,314.67,33.0
2022-06-22 17:01:00,Good Guy Greg,Huddlestone Bridge Neighborhood stream,6884,34.0587,-84.6461,275.01,66.0
2022-06-23 09:20:00,Upper Chattahoochee Trout Unlimited,Crooked Creek,2370,33.9472,-84.2293,285.93338,33.0
2022-06-23 12:15:00,Ogeechee Riverkeeper,Ogeechee River #2,2913,32.564,-81.7151,29.091852,33.0
2022-06-23 12:45:00,Ogeechee Riverkeeper,Ogeechee River HWY 301 Landing,7399,32.5647,-81.7158,29.11,33.0
2022-06-23 14:03:00,WWALS_Watershed Coalition,Withlacoochee River - Nankin Boat Ramp,6566,30.6748,-83.3943,22.08,0.0
2022-06-23 14:35:00,WWALS_Watershed Coalition,Withlacoochee River at State Line Boat Ramp (GA 31),6594,30.6356,-83.3112,17.45,133.0
2022-06-23 19:15:00,Hiwassee River Watershed Coalition,Brasstown Creek at Oland,4019,35.0273,-83.9549,485.76,133.0
2022-06-24 10:00:00,Hiwassee River Watershed Coalition,Town Creek at Anderson St,7411,35.0435,-83.8153,548.99,333.0
2022-06-24 13:30:00,Hiwassee River Watershed Coalition,Greasy Creek in Brasstown,7160,35.0221,-83.9438,495.12,233.0
2022-06-25 10:10:00,High Falls Lake Association,Buck Creek,1385,33.1848,-84.0333,181.93,33.0
2022-06-25 10:20:00,High Falls Lake Association,Brushy Creek,1386,33.1887,-84.0333,181.49,0.0
2022-06-25 10:30:00,Sierra Club Cobb Centennial Group,Rottenwood Creek,704,33.9284,-84.4833,281.720856,166.0
2022-06-25 10:30:00,High Falls Lake Association,Light Line,1390,33.1925,-84.0245,190.4,0.0
2022-06-25 10:40:00,High Falls Lake Association,Mid Lake [High Falls Lake],1389,33.1992,-84.0317,190.73,0.0
2022-06-25 10:50:00,High Falls Lake Association,Tow,1387,33.2036,-84.0379,188.95,0.0
2022-06-25 16:20:00,Stone Mountain Park Education Department,Beaver Creek,2443,33.8143,-84.1601,275.858246,0.0
2022-06-26 08:00:00,Hiwassee River Watershed Coalition,Hightower Creek (CHAT 7),2850,34.9161,-83.6986,591.52,0.0
2022-06-26 08:35:00,Hiwassee River Watershed Coalition,CHAT 5 - Lower Hiwassee River,2846,34.9118,-83.7088,588.00293,366.0
2022-06-26 18:00:00,Beving on Allatoona,Allatoona Lake Across From Dallas Landing,5243,34.07,-84.7076,259.73,333.0
2022-06-26 18:30:00,Ogeechee Riverkeeper,Fifteenmile Creek,3887,32.3919,-82.0145,47.22,133.0
2022-06-26 18:30:00,Ogeechee Riverkeeper,Canoochee River,3889,32.3835,-82.1284,50.24,166.0
2022-06-26 20:15:00,Ogeechee Riverkeeper,Little Lotts at corner of Zetterower and Fair rds.,7178,32.4351,-81.7822,61.53,33.0
2022-06-26 20:15:00,Ogeechee Riverkeeper,Little Lotts Creek-Zetterower Bridge,7295,32.4352,-81.7819,61.45,0.0
2022-06-27 10:00:00,H2 Crew,Little River tributary of Lake Allatoona.,7379,34.1567,-84.5789,255.0,33.0
2022-06-27 10:30:00,Altamaha Riverkeeper,Altamaha River at Rayonier,7419,31.6533,-81.8123,7.0,0.0
2022-06-27 12:00:00,Flint Riverkeeper,Radium Springs,5357,31.5202,-84.14,51.93,0.0
2022-06-27 12:30:00,Altamaha Riverkeeper,Altamaha River at Oglethorpe (Pig Farm) Landing,7420,31.7212,-81.9,10.64,0.0
2022-06-27 13:30:00,Altamaha Riverkeeper,Altamaha River at Upper Wayne Co Landing,7421,31.7845,-81.9836,22.02,0.0
2022-06-27 14:58:00,Weatherstone Subdivision,Tributary of Little River Near Weatherstone,6947,34.0917,-84.4755,282.95,366.0
2022-06-27 15:36:00,Weatherstone Subdivision,Tributary of Little River Near Weatherstone,6946,34.0916,-84.4749,272.96,300.0
2022-06-27 18:30:00,Hiwassee River Watershed Coalition,Brasstown Creek below Brasstown Valley Resort,3795,34.9554,-83.8537,546.1,200.0
2022-06-28 11:00:00,Chemours,Burnt Fort Landing,3716,30.9456,-81.8992,0.0,66.0
2022-06-28 11:38:00,Chemours,Buffalo Creek,3717,31.1197,-81.9515,8.08,133.0
2022-06-28 12:20:00,Chemours,Little Satilla,3718,31.3511,-82.0336,15.0,66.0
2022-06-28 13:10:00,Hiwassee River Watershed Coalition,Hiwassee River below Fires Creek,5180,35.0699,-83.8753,521.04,66.0
2022-06-28 13:30:00,Hiwassee River Watershed Coalition,Hiwassee River at Tusquittee Road,4274,35.0557,-83.8162,541.16,0.0
2022-06-28 14:00:00,Satilla Riverkeeper & Friends,"Big Creek, Highway 82, Brantley County",4727,31.1737,-82.1866,27.43,0.0
2022-06-28 15:20:00,Hiwassee River Watershed Coalition,Brasstown Creek at Pinelog Road,4273,34.9996,-83.9268,506.17,66.0
2022-06-28 20:00:00,Satilla Riverkeeper & Friends,"South Prong Big Creek, Mt Calvary Road, Brantley County",4731,31.1484,-82.1556,31.84,0.0
2022-06-29 10:00:00,AAAS Stream Stompers,Hollow Creek 2,954,33.3434,-81.8222,39.512642,133.0
2022-06-29 10:22:00,City of Conyers,Almand Creek,7413,33.642,-84.0321,230.83,133.0
2022-06-29 10:30:00,AAAS Stream Stompers,Hollow Creek 1,953,33.3345,-81.8534,35.055412,233.0
2022-06-29 10:50:00,Hiwassee River Watershed Coalition,Corn Creek below YHC,5373,34.9392,-83.8478,559.0,133.0
2022-06-29 11:20:00,Hiwassee River Watershed Coalition,Corn Creek below YHC,5373,34.9392,-83.8478,559.0,166.0
2022-06-29 11:40:00,Hiwassee River Watershed Coalition,Little Brasstown Creek at Folk School Rd.,4020,35.0332,-83.9627,487.08,433.0
2022-06-29 19:40:00,Upper Etowah Alliance AAS,Canton Creek,1235,34.2298,-84.4918,262.24,33.0
2022-06-30 00:50:00,Hiwassee River Watershed Coalition,Blair Creek,7177,35.0272,-83.8271,556.06,33.0
2022-06-30 09:15:00,Hiwassee River Watershed Coalition,NOT 2 Arkaqua Creek,2712,34.8405,-83.9338,556.555969,200.0
2022-06-30 09:32:00,Hiwassee River Watershed Coalition,NOT 3 Nottely River,2713,34.8402,-83.9331,554.74,166.0
2022-06-30 11:00:00,Leita Thompson Park,Leita Park Stream near Bridge 2,7406,34.0692,-84.404,297.36,333.0
2022-06-30 11:10:00,Hiwassee River Watershed Coalition,Tusquitee Creek off Julia Buckner Rd,7174,35.0706,-83.8153,543.58,133.0
2022-06-30 11:10:00,Hiwassee River Watershed Coalition,Tusquitee Creek off Julia Buckner Rd,7174,35.0706,-83.8153,543.58,133.0
2022-06-30 11:18:00,WWALS_Watershed Coalition,Withlacoochee River - Nankin Boat Ramp,6566,30.6748,-83.3943,22.08,266.0
2022-06-30 11:41:00,WWALS_Watershed Coalition,Withlacoochee River at State Line Boat Ramp (GA 31),6594,30.6356,-83.3112,17.45,0.0
2022-06-30 13:15:00,Hiwassee River Watershed Coalition,Hog Creek at Barrett Farm,6734,34.944,-83.7906,593.32,466.0
2022-07-01 10:05:00,Satilla Riverkeeper & Friends,Woodbine Waterfront Park,3220,30.9735,-81.7242,0.0,33.0
2022-07-01 10:30:00,Satilla Riverkeeper & Friends,White Oak Creek,4018,31.0364,-81.7298,1.43,100.0
2022-07-01 11:00:00,Satilla Riverkeeper & Friends,Waverly Creek,7163,31.0818,-81.7265,3.43,100.0
2022-07-01 11:15:00,East Point Environmental Collective,South River in Jefferson Park,6764,33.6877,-84.4264,300.19,500.0
2022-07-01 12:45:00,Hiwassee River Watershed Coalition,Nottely River above Ranger Comm Center,7400,35.0197,-84.1283,472.61,100.0
2022-07-01 16:36:00,Altamaha Riverkeeper,Ohoopee River at Toler Rd (464),7392,32.1036,-82.1865,26.69,66.0
2022-07-02 07:00:00,Tapestry Community,Intrenchment creek,1429,33.7278,-84.3611,272.65,266.0
2022-07-02 08:00:00,Kiwanis Club of Forsyth County,Settingdown Creek at Pools Mill Bridge,7378,34.291,-84.2421,313.85,0.0
2022-07-02 09:30:00,Lakewood Colony,Detention pond on tributary of Rubes Creek,869,34.0561,-84.4971,283.80954,0.0
2022-07-02 10:10:00,WWALS_Watershed Coalition,Withlacoochee River at State Line Boat Ramp (GA 31),6594,30.6356,-83.3112,17.45,0.0
2022-07-02 19:00:00,Tapestry Community,Entrenchment Beaver Pond,3825,33.7276,-84.3613,272.67,466.0
2022-07-03 08:10:00,Riffle Beetles,Broad River-Briar's Landing,6680,34.074,-83.0043,128.63,133.0
2022-07-03 09:00:00,Riffle Beetles,Broad River at Peyton Ferry,5275,34.1267,-83.0489,154.09,100.0
2022-07-03 10:00:00,Riffle Beetles,Mill Shoal Creek at King Hall Mill Rd,5298,34.1589,-83.0657,158.44,366.0
2022-07-03 10:20:00,SCFP Stream Team,Cambarus Creek,7364,34.1485,-84.0427,339.14,133.0
2022-07-03 10:45:00,Riffle Beetles,Scull Shoals at David Homes Church Road,5350,34.1566,-83.1001,164.57,600.0
2022-07-03 14:30:00,River Runners of Ball Ground,Etowah at River House near Airport Dr,6745,34.2969,-84.41,279.23,266.0
2022-07-03 14:30:00,River Runners of Ball Ground,Creek at River House near Airport Dr,6750,34.2966,-84.4107,276.53,400.0
2022-07-03 18:45:00,kecb,Broad River at Anthony Shoals,5157,33.9921,-82.6548,112.99,233.0
2022-07-05 07:25:00,Satilla Riverkeeper & Friends,"Georgia Highway 121, Hoboken",3767,31.2175,-82.1623,18.66,33.0
2022-07-05 08:30:00,Satilla Riverkeeper & Friends,Jamestown Landing,3431,31.2983,-82.3924,29.91,33.0
2022-07-05 08:35:00,Satilla Riverkeeper & Friends,FFA Camp Landing,3768,31.2717,-82.1091,26.11,33.0
2022-07-05 10:15:00,Satilla Riverkeeper & Friends,"U.S. 301, Nahunta",4339,31.2933,-81.9571,11.33,133.0
2022-07-05 11:00:00,Satilla Riverkeeper & Friends,"U.S. Highway 82, Nahunta",3323,31.2196,-81.8677,14.18,0.0
2022-07-05 11:45:00,Satilla Riverkeeper & Friends,Warners Landing,3769,31.24,-81.8634,12.88,66.0
2022-07-05 13:00:00,Hiwassee River Watershed Coalition,Blair Creek,7177,35.0272,-83.8271,556.06,466.0
2022-07-05 16:38:00,Hiwassee River Watershed Coalition,Hyatt Creek at Marble Springs OEA,5379,35.1799,-83.9197,503.79,133.0
2022-07-06 08:30:00,Lake Sovereign,Lake Sovereign - CHD,6866,34.1628,-84.5329,273.27,366.0
2022-07-06 09:10:00,Middle Savannah River Sentinels,Butler Creek,2402,33.4088,-82.0796,61.09,300.0
2022-07-06 09:27:00,Fernandina Beach High School,Egan's Creek Greenway 1,5202,30.6666,-81.4406,-0.58,233.0
2022-07-06 09:30:00,Fernandina Beach High School,Egan's Creek at Beech Street,5201,30.6558,-81.4388,-0.43,333.0
2022-07-06 09:50:00,Satilla Riverkeeper & Friends,"South Prong Big Creek, Mt Calvary Road, Brantley County",4731,31.1484,-82.1556,31.84,0.0
2022-07-06 10:00:00,Middle Savannah River Sentinels,Rae's Creek,3090,33.4784,-82.0706,86.62,100.0
2022-07-06 11:25:00,Satilla Riverkeeper & Friends,"Big Creek, Highway 82, Brantley County",4727,31.1737,-82.1866,27.43,100.0
2022-07-06 13:42:00,Ogeechee Riverkeeper,Little Lotts at corner of Zetterower and Fair rds.,7178,32.4351,-81.7822,61.53,166.0
2022-07-06 14:00:00,Ogeechee Riverkeeper,Little Lotts Creek-Zetterower Bridge,7295,32.4352,-81.7819,61.45,100.0
2022-07-06 15:35:00,Ogeechee Riverkeeper,Willie McTell Trail Creek on Vine St.,7332,32.4477,-81.7804,71.18,300.0
2022-07-07 10:20:00,Middle Savannah River Sentinels,Upper Kiokee Creek,7317,33.5417,-82.3151,86.62,200.0
2022-07-07 13:29:00,WWALS_Watershed Coalition,Withlacoochee River - Knights Ferry Boat Ramp,6567,30.7121,-83.4556,30.78,0.0
2022-07-07 14:08:00,WWALS_Watershed Coalition,Withlacoochee River - Nankin Boat Ramp,6566,30.6748,-83.3943,22.08,0.0
2022-07-07 14:41:00,WWALS_Watershed Coalition,Withlacoochee River at State Line Boat Ramp (GA 31),6594,30.6356,-83.3112,17.45,0.0
2022-07-08 07:07:00,Satilla Riverkeeper & Friends,Big Satilla Creek,6855,31.6583,-82.4317,49.8,0.0
2022-07-08 08:14:00,Southern Georgia Regional Commission,Hurricane Creek at Hwy 32,6980,31.539,-82.4462,47.23,0.0
2022-07-08 08:57:00,Southern Georgia Regional Commission,Little Hurricane Creek at SR 32,6981,31.5449,-82.5447,55.52,0.0
2022-07-08 12:00:00,Satilla Riverkeeper & Friends,Satilla River - GA 64,4040,31.3366,-82.7684,39.91,100.0
2022-07-08 12:51:00,Satilla Riverkeeper & Friends,Satilla River - GA 158 ,4041,31.3027,-82.561,33.57,100.0
2022-07-08 22:37:00,Satilla Riverkeeper & Friends,Pudding Creek - US 441,4039,31.3649,-82.8386,43.95,0.0
2022-07-09 09:00:00,Middle Savannah River Sentinels,Reed Creek at Sandlewood Drive,5166,33.4991,-82.1208,105.92,366.0
2022-07-09 09:05:00,Middle Savannah River Sentinels,Upper Reed Creek,4871,33.5103,-82.1122,94.74,100.0
2022-07-09 10:16:00,Middle Savannah River Sentinels,Reed Creek,975,33.5352,-82.0838,69.33,400.0
2022-07-09 10:35:00,Jackson Lake Homeowners Association,Yellow River North of hwy 36 Bridge,3324,33.4101,-83.88,163.816528,166.0
2022-07-09 10:46:00,Jackson Lake Homeowners Association,Rocky Creek,5197,33.3975,-83.8216,161.0,33.0
2022-07-09 11:07:00,Jackson Lake Homeowners Association,Alcovy River at FFA Camp,3951,33.4338,-83.8231,161.0,366.0
2022-07-09 11:48:00,Jackson Lake Homeowners Association,Scout Island,4617,33.3272,-83.8436,161.0,0.0
2022-07-09 12:25:00,Jackson Lake Homeowners Association,Tussahaw Creek at Blackberry Rd,5057,33.3717,-83.9091,161.0,33.0
2022-07-09 12:25:00,Jackson Lake Homeowners Association,Tussahaw Creek at Blackberry Rd,5057,33.3717,-83.9091,161.0,33.0
2022-07-09 15:09:00,Jackson Lake Homeowners Association,South River North of Hwy 36 Bridge SRB-36,3306,33.3952,-83.8941,160.608994,566.0
2022-07-12 16:15:00,anna jones,sherwood creek,7208,34.1078,-83.8994,281.52,333.0
2022-07-13 07:30:00,Butler Creek Kennesaw,Southern Tributary of Butler Creek,2006,34.0097,-84.6272,307.337158,333.0
2022-07-13 09:00:00,Butler Creek Kennesaw,Butler Creek @ Mack Dobbs Road,5503,34.0172,-84.6429,305.35,233.0
2022-07-13 09:25:00,Village North Highlands Subdivision,Tributary of Willeo Creek,2461,34.0458,-84.4361,303.690002,200.0
2022-07-13 10:58:00,Satilla Riverkeeper & Friends,"Big Creek, Highway 82, Brantley County",4727,31.1737,-82.1866,27.43,100.0
2022-07-13 11:10:00,Hiwassee River Watershed Coalition,Bearmeat Creek (CHAT 6),2847,34.9228,-83.7156,590.3,366.0
2022-07-13 11:52:00,Satilla Riverkeeper & Friends,"South Prong Big Creek, Mt Calvary Road, Brantley County",4731,31.1484,-82.1556,31.84,66.0
2022-07-13 22:30:00,Butler Creek Kennesaw,Proctor Creek at Legacy Park Amphitheater,6752,34.0521,-84.6356,286.12,133.0
2022-07-14 11:24:00,Hiwassee River Watershed Coalition,Dooley Creek at Firefox,4719,34.9656,-84.1116,511.02,233.0
2022-07-14 13:38:00,WWALS_Watershed Coalition,Withlacoochee River - Knights Ferry Boat Ramp,6567,30.7121,-83.4556,30.78,200.0
2022-07-14 14:02:00,WWALS_Watershed Coalition,Withlacoochee River - Nankin Boat Ramp,6566,30.6748,-83.3943,22.08,0.0
2022-07-14 14:29:00,WWALS_Watershed Coalition,Withlacoochee River at State Line Boat Ramp (GA 31),6594,30.6356,-83.3112,17.45,0.0
2022-07-15 10:20:00,Concord Woolen Mill,Nickajack Creek at Concord Woolen Mill ruins,5303,33.8493,-84.5562,269.25,133.0
2022-07-15 11:15:00,Hiwassee River Watershed Coalition,Tusquitee Creek below Schoolhouse Br,7158,35.0774,-83.7886,559.79,33.0
2022-07-15 12:15:00,Friends of Mulberry Creek,Mulberry Creek,387,33.957,-84.3957,252.736557,66.0
2022-07-15 15:30:00,Satilla Riverkeeper & Friends,"U.S. Highway 84, Waycross",3655,31.2387,-82.3231,24.0,166.0
2022-07-15 15:54:00,Satilla Riverkeeper & Friends,Satilla @ Waycross WW,7434,31.2314,-82.3148,24.01,400.0
2022-07-15 17:21:00,Good Guy Greg,Huddlestone Bridge Neighborhood stream,6884,34.0587,-84.6461,275.01,100.0
2022-07-16 12:20:00,Hiwassee River Watershed Coalition,Tusquitee Creek at the old ford,4725,35.0766,-83.7761,567.85,133.0
2022-07-16 13:55:00,Earth First,Noonday Creek south of New Chastain Rd.,4967,34.0331,-84.5392,276.74,133.0
2022-07-16 16:21:00,Christine Brackenrich,Ludie Creek at Simpsonwood Park,7337,33.9827,-84.2436,273.91,100.0
2022-07-17 11:50:00,MOST (Madison-Oglethorpe Stream Team),Gina's Creek,7146,34.0361,-83.1714,180.43,300.0
2022-07-17 12:10:00,Hiwassee River Watershed Coalition,"Shooting Creek, Lower- HIW 8",4292,35.0213,-83.6928,598.17,233.0
2022-07-17 12:55:00,MOST (Madison-Oglethorpe Stream Team),S.Fork Broad River at Watson Mill  Bridge State Park,7211,34.0265,-83.075,159.69,100.0
2022-07-17 15:54:00,"Bet Haverim, Haverim Beyachad ",South Fork Peachtree Creek,1180,33.8044,-84.293,273.74704,66.0
2022-07-18 10:05:00,KFCB-1,Big Creek @ Castelberry Road,7372,34.2003,-84.1488,338.04,133.0
2022-07-18 13:18:00,Hiwassee River Watershed Coalition,Hidden Cove at Lake Chatuge,7171,35.0155,-83.7291,585.42,0.0
2022-07-19 10:45:00,TRGT,Middle Creek at TN River,5007,35.1186,-85.3742,196.93,666.0
2022-07-19 11:15:00,TRGT,Suck Creek Junction,4305,35.1457,-85.3882,342.25,233.0
2022-07-19 13:30:00,TRGT,Pan Gap,4303,35.0642,-85.3847,340.33,366.0
2022-07-19 15:36:00,Hiwassee River Watershed Coalition,Hiwassee River at Sweetwater Park,3782,35.064,-83.9005,511.16,233.0
2022-07-20 08:59:00,Satilla Riverkeeper & Friends,"South Prong Big Creek, Mt Calvary Road, Brantley County",4731,31.1484,-82.1556,31.84,33.0
2022-07-20 10:00:00,Hiwassee River Watershed Coalition,Upper Hiwassee River (HIW 1),2699,34.9027,-83.7229,591.74,266.0
2022-07-20 10:00:00,Hiwassee River Watershed Coalition,Brasstown Creek at Misty Creek subdivision,5000,34.984,-83.8886,522.4,66.0
2022-07-20 11:42:00,Satilla Riverkeeper & Friends,"Big Creek, Highway 82, Brantley County",4727,31.1737,-82.1866,27.43,66.0
2022-07-20 17:00:00,Friends of Peachtree Hills Park,Peachtree Hills Park,2033,33.818,-84.3783,256.479279,266.0
2022-07-21 16:45:00,Hiwassee River Watershed Coalition,Moccasin Creek headwaters,5194,34.9885,-84.0209,590.36,200.0
2022-07-22 11:30:00,Hiwassee River Watershed Coalition,Hiwassee River below Fires Creek,5180,35.0699,-83.8753,521.04,133.0
2022-07-23 08:55:00,Upper Chattahoochee Trout Unlimited,Crooked Creek,2370,33.9472,-84.2293,285.93338,466.0
2022-07-23 09:53:00,Upper Chattahoochee Trout Unlimited,Marlborough Creek,2372,33.9819,-84.3103,266.704529,400.0
2022-07-23 10:02:00,Satilla Riverkeeper & Friends,Big Satilla Creek,6855,31.6583,-82.4317,49.8,266.0
2022-07-23 10:16:00,Bent Tree StreamKeepers,Long Swamp Creek at Memorial Garden Trail,5484,34.4911,-84.3759,444.9,66.0
2022-07-23 10:25:00,Bent Tree StreamKeepers,Long Swamp Creek at Memorial Garden Trail,5484,34.4911,-84.3759,444.9,33.0
2022-07-23 10:33:00,Bent Tree StreamKeepers,Long Swamp Creek at Beaver Run Trail,5483,34.5009,-84.3619,468.73,66.0
2022-07-23 10:55:00,Bent Tree StreamKeepers,Coffey Cove Creek,5486,34.4962,-84.3604,461.97,233.0
2022-07-23 11:01:00,Bent Tree StreamKeepers,lower Sallie Doss Stream,7249,34.4947,-84.3629,463.7,233.0
2022-07-23 11:02:00,Southern Georgia Regional Commission,Little Hurricane Creek at SR 32,6981,31.5449,-82.5447,55.52,300.0
2022-07-23 11:56:00,Satilla Riverkeeper & Friends,Satilla River - GA 158 ,4041,31.3027,-82.561,33.57,100.0
2022-07-23 12:34:00,Satilla Riverkeeper & Friends,Satilla River - GA 64,4040,31.3366,-82.7684,39.91,66.0
2022-07-23 12:45:00,Hiwassee River Watershed Coalition,Passmore Branch,7154,35.0676,-83.8719,522.73,100.0
2022-07-23 13:24:00,Satilla Riverkeeper & Friends,Pudding Creek - US 441,4039,31.3649,-82.8386,43.95,33.0
2022-07-23 22:37:00,Southern Georgia Regional Commission,Hurricane Creek at Hwy 32,6980,31.539,-82.4462,47.23,100.0
2022-07-24 10:20:00,SCFP Stream Team,Cambarus Creek,7364,34.1485,-84.0427,339.14,33.0
2022-07-24 10:30:00,Sierra Club Cobb Centennial Group,Rottenwood Creek,704,33.9284,-84.4833,281.720856,100.0
2022-07-24 10:45:00,Hiwassee River Watershed Coalition,Peachtree Creek below Slow Cr,7368,35.0794,-83.9588,481.81,433.0
2022-07-24 11:00:00,Hiwassee River Watershed Coalition,Valley River- VR-01 at Valley River Park,4052,35.2064,-83.8156,537.07,166.0
2022-07-24 12:00:00,Hiwassee River Watershed Coalition,"Valley River near ""Middle Valley""",5065,35.1534,-83.9501,481.87,266.0
2022-07-24 13:10:00,High Falls Lake Association,Buck Creek,1385,33.1848,-84.0333,181.93,0.0
2022-07-24 13:20:00,High Falls Lake Association,Brushy Creek,1386,33.1887,-84.0333,181.49,0.0
2022-07-24 13:30:00,High Falls Lake Association,Light Line,1390,33.1925,-84.0245,190.4,33.0
2022-07-24 13:40:00,High Falls Lake Association,Mid Lake [High Falls Lake],1389,33.1992,-84.0317,190.73,66.0
2022-07-24 13:50:00,High Falls Lake Association,Tow,1387,33.2036,-84.0379,188.95,0.0
2022-07-24 14:11:00,Ogeechee Riverkeeper,Little Lotts at corner of Zetterower and Fair rds.,7178,32.4351,-81.7822,61.53,66.0
2022-07-24 14:11:00,Ogeechee Riverkeeper,Little Lotts Creek-Zetterower Bridge,7295,32.4352,-81.7819,61.45,466.0
2022-07-24 15:00:00,Upper Etowah Alliance AAS,Lake Allatoona - JD's by the Lake,7209,34.1638,-84.581,255.0,0.0
2022-07-24 19:45:00,Wood Family,poplar creek,7355,33.8815,-84.5079,309.2,533.0
2022-07-25 09:45:00,Upper Chattahoochee Trout Unlimited,Ball Mill Creek,2368,33.9787,-84.3208,268.422729,233.0
2022-07-25 17:00:00,Beving on Allatoona,Allatoona Lake Across From Dallas Landing,5243,34.07,-84.7076,259.73,66.0
2022-07-25 17:30:00,Upper Chattahoochee Trout Unlimited,Johns Creek,2388,34.0113,-84.2196,271.038422,300.0
2022-07-25 17:30:00,Upper Chattahoochee Trout Unlimited,Johns Creek,2388,34.0113,-84.2196,271.038422,300.0
2022-07-26 12:37:00,East Point Environmental Collective,South River in Jefferson Park,6764,33.6877,-84.4264,300.19,400.0
2022-07-26 15:30:00,Hiwassee River Watershed Coalition,Brasstown Creek at Oland,4019,35.0273,-83.9549,485.76,100.0
2022-07-27 12:30:00,Hiwassee River Watershed Coalition,Hiwassee River below Brasstown Creek,7187,35.0668,-83.973,474.47,500.0
2022-07-27 15:00:00,Hiwassee River Watershed Coalition,Hog Creek at Barrett Farm,6734,34.944,-83.7906,593.32,300.0
2022-07-27 16:30:00,Ogeechee Riverkeeper,Fifteenmile Creek,3887,32.3919,-82.0145,47.22,66.0
2022-07-27 17:10:00,Ogeechee Riverkeeper,Canoochee River,3889,32.3835,-82.1284,50.24,100.0
2022-07-28 00:20:00,Satilla Riverkeeper & Friends,White Oak Creek,4018,31.0364,-81.7298,1.43,33.0
2022-07-28 08:15:00,Yellow River Water Trail-Gwinnett,Watson Creek at Rivermist Dr,5362,33.861,-84.0722,254.46,200.0
2022-07-28 08:25:00,Satilla Riverkeeper & Friends,"South Prong Big Creek, Mt Calvary Road, Brantley County",4731,31.1484,-82.1556,31.84,166.0
2022-07-28 08:45:00,Yellow River Water Trail-Gwinnett,Yellow River-Five Forks Trickum Bridge,3979,33.8738,-84.0836,254.84,166.0
2022-07-28 09:15:00,Satilla Riverkeeper & Friends,"Georgia Highway 121, Hoboken",3767,31.2175,-82.1623,18.66,33.0
2022-07-28 09:19:00,Hiwassee River Watershed Coalition,NOT 2 Arkaqua Creek,2712,34.8405,-83.9338,556.555969,266.0
2022-07-28 09:51:00,Hiwassee River Watershed Coalition,NOT 3 Nottely River,2713,34.8402,-83.9331,554.74,100.0
2022-07-28 10:00:00,Yellow River Water Trail-Gwinnett,Yellow River-Ross Rd/Vecoma,3838,33.8301,-84.0814,243.51,100.0
2022-07-28 10:00:00,Satilla Riverkeeper & Friends,"U.S. 301, Nahunta",4339,31.2933,-81.9571,11.33,33.0
2022-07-28 10:30:00,Thompsonc,"Yellow River Park, 3374 Juhan Rd, Stone Mountain",4756,33.792,-84.0717,233.4,200.0
2022-07-28 11:00:00,Satilla Riverkeeper & Friends,"U.S. Highway 82, Nahunta",3323,31.2196,-81.8677,14.18,0.0
2022-07-28 11:30:00,Satilla Riverkeeper & Friends,Warners Landing,3769,31.24,-81.8634,12.88,33.0
2022-07-28 11:45:00,Yellow River Water Trail-Gwinnett,Yellow River - Norris Lake Dr.,6829,33.7587,-84.0479,220.33,0.0
2022-07-28 12:45:00,Satilla Riverkeeper & Friends,Woodbine Waterfront Park,3220,30.9735,-81.7242,0.0,33.0
2022-07-28 14:11:00,WWALS_Watershed Coalition,Withlacoochee River - Knights Ferry Boat Ramp,6567,30.7121,-83.4556,30.78,66.0
2022-07-28 14:38:00,WWALS_Watershed Coalition,Withlacoochee River - Nankin Boat Ramp,6566,30.6748,-83.3943,22.08,100.0
2022-07-28 15:00:00,WWALS_Watershed Coalition,Withlacoochee River at State Line Boat Ramp (GA 31),6594,30.6356,-83.3112,17.45,33.0
2022-07-28 15:00:00,Children of the Deer,Olley Creek,7377,33.9346,-84.5455,322.32,66.0
2022-07-29 10:15:00,Flint Riverkeeper,Skywater Creek,5356,31.5202,-84.14,51.93,100.0
2022-07-29 11:00:00,Flint Riverkeeper,Radium Springs,5357,31.5202,-84.14,51.93,0.0
2022-07-30 10:00:00,H2 Crew,Little River tributary of Lake Allatoona.,7379,34.1567,-84.5789,255.0,0.0
2022-07-30 11:30:00,Hiwassee River Watershed Coalition,Fires Creek- Site 1,3656,35.0967,-83.8403,795.35,233.0
2022-07-30 12:05:00,Turkey Feather,Theater Creek,7315,33.9031,-84.53,314.67,0.0
2022-07-31 07:10:00,Hiwassee River Watershed Coalition,Hightower Creek (CHAT 7),2850,34.9161,-83.6986,591.52,200.0
2022-07-31 07:35:00,Hiwassee River Watershed Coalition,CHAT 5 - Lower Hiwassee River,2846,34.9118,-83.7088,588.00293,233.0
2022-07-31 16:45:00,Stone Mountain Park Education Department,Beaver Creek,2443,33.8143,-84.1601,275.858246,366.0
2022-08-01 09:45:00,Middle Savannah River Sentinels,Butler Creek,2402,33.4088,-82.0796,61.09,400.0
